GEOID,CensusTract,State,County,Urban,Pop2010,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_Vehicle
04013106703,04013106703,Arizona,Maricopa County,1,2029,0,13.5284139100933,95500.0,0,0,0
04013106801,04013106801,Arizona,Maricopa County,1,3941,1,43.7138226441306,24563.0,0,1,1
04013106802,04013106802,Arizona,Maricopa County,1,3248,0,12.0104438642298,58608.0,0,0,0
04013106900,04013106900,Arizona,Maricopa County,1,7077,1,25.4066807400969,46414.0,0,1,0
04013107000,04013107000,Arizona,Maricopa County,1,7123,1,19.524709694842,56863.0,0,1,0
04013107101,04013107101,Arizona,Maricopa County,1,4262,1,30.313051146384502,42679.0,0,0,0
04013107102,04013107102,Arizona,Maricopa County,1,5197,1,38.0495356037152,39127.0,0,1,0
04013107201,04013107201,Arizona,Maricopa County,1,4301,1,57.9227696404794,27623.0,0,0,0
04013107202,04013107202,Arizona,Maricopa County,1,4928,1,40.5533181579408,42212.0,0,0,0
04013107300,04013107300,Arizona,Maricopa County,1,6202,1,32.787991229549704,26651.0,0,0,0
04013107400,04013107400,Arizona,Maricopa County,1,6572,1,26.073197578426,40812.0,0,1,0
04013107500,04013107500,Arizona,Maricopa County,1,3337,0,4.17106652587117,158355.0,0,0,0
04013107601,04013107601,Arizona,Maricopa County,1,2800,1,27.742676622630704,62880.0,0,1,0
04013107602,04013107602,Arizona,Maricopa County,1,2680,0,13.527180783817998,84375.0,0,0,0
04013107700,04013107700,Arizona,Maricopa County,1,3797,0,5.79466217840827,83654.0,0,0,0
04013107800,04013107800,Arizona,Maricopa County,1,2408,0,7.6473046385290395,192850.0,0,0,0
04013107900,04013107900,Arizona,Maricopa County,1,3701,0,2.90635091496232,162415.0,0,0,0
04013108000,04013108000,Arizona,Maricopa County,1,3467,0,4.118008604794101,201806.0,0,0,0
04013108100,04013108100,Arizona,Maricopa County,1,1850,0,3.0987162461266,153000.0,0,0,0
04013108200,04013108200,Arizona,Maricopa County,1,3158,0,4.12521942656524,77045.0,0,0,0
04013108301,04013108301,Arizona,Maricopa County,1,3405,0,8.76803551609323,151250.0,0,0,0
04013108302,04013108302,Arizona,Maricopa County,1,2700,0,5.6194544857049,81736.0,0,0,0
04013108400,04013108400,Arizona,Maricopa County,1,4888,0,15.854841839705,111000.0,0,0,0
04013108501,04013108501,Arizona,Maricopa County,1,2250,1,13.6345300524405,53795.0,0,1,0
04013108502,04013108502,Arizona,Maricopa County,1,3529,0,10.758377425044099,,0,0,0
04013108601,04013108601,Arizona,Maricopa County,1,2679,1,30.359820089954997,30313.0,1,1,1
04013108602,04013108602,Arizona,Maricopa County,1,4530,1,22.7961103140443,42868.0,1,1,1
04013108802,04013108802,Arizona,Maricopa County,1,1819,0,18.7273667873771,66250.0,0,0,0
04013108901,04013108901,Arizona,Maricopa County,1,2508,1,30.7046979865772,57857.0,0,0,0
04013108902,04013108902,Arizona,Maricopa County,1,3858,1,37.048315062931394,32000.0,0,0,0
04013109001,04013109001,Arizona,Maricopa County,1,4146,1,40.6159769008662,28430.0,0,0,0
04013109002,04013109002,Arizona,Maricopa County,1,4563,1,45.8477508650519,24519.0,0,0,0
04013109003,04013109003,Arizona,Maricopa County,1,5474,1,49.6886674968867,28182.0,0,0,0
04013109101,04013109101,Arizona,Maricopa County,1,3283,1,30.6438009558617,46176.0,0,0,0
04013109102,04013109102,Arizona,Maricopa County,1,5299,1,18.0231582480282,48711.0,0,1,0
04013109200,04013109200,Arizona,Maricopa County,1,4096,1,41.8181818181818,27337.0,0,1,1
04013109300,04013109300,Arizona,Maricopa County,1,4670,1,23.1054977711738,54792.0,0,1,0
04013109400,04013109400,Arizona,Maricopa County,1,8290,1,41.1331942461843,35108.0,0,1,1
04013109500,04013109500,Arizona,Maricopa County,1,4867,1,15.6407035175879,55403.0,0,1,0
04013109601,04013109601,Arizona,Maricopa County,1,4723,1,26.6781708369284,44288.0,0,1,0
04013109602,04013109602,Arizona,Maricopa County,1,5719,1,38.991968983661,37914.0,0,1,0
04013109603,04013109603,Arizona,Maricopa County,1,4450,1,27.7528928704741,39227.0,0,1,0
04013109604,04013109604,Arizona,Maricopa County,1,3814,1,31.0051488694874,36536.0,0,1,0
04013109701,04013109701,Arizona,Maricopa County,1,7467,1,40.672124084446395,31582.0,0,1,0
04013109702,04013109702,Arizona,Maricopa County,1,5053,1,31.1393710259495,40631.0,0,1,0
04013109703,04013109703,Arizona,Maricopa County,1,2742,1,34.834927491515,37740.0,0,1,0
04013109704,04013109704,Arizona,Maricopa County,1,2360,1,28.5662953647143,43448.0,0,1,0
04013109705,04013109705,Arizona,Maricopa County,1,1803,1,21.806346623271,51188.0,0,0,0
04013109801,04013109801,Arizona,Maricopa County,1,3758,1,30.263418498712603,36275.0,0,1,0
04013109802,04013109802,Arizona,Maricopa County,1,4546,1,17.8492647058824,55833.0,0,1,0
04013109900,04013109900,Arizona,Maricopa County,1,7080,1,45.5444406117052,37358.0,0,1,0
04013110001,04013110001,Arizona,Maricopa County,1,4529,1,27.401187794388697,47000.0,1,1,0
04013110002,04013110002,Arizona,Maricopa County,1,4339,1,27.817201248935604,42059.0,1,1,0
04013110100,04013110100,Arizona,Maricopa County,1,6612,1,43.544078361531604,34375.0,1,1,1
04013110400,04013110400,Arizona,Maricopa County,1,5125,0,11.1001187178473,63963.0,0,0,0
04013110501,04013110501,Arizona,Maricopa County,1,2899,0,10.775588048315301,72786.0,0,0,0
04013110502,04013110502,Arizona,Maricopa County,1,2319,1,19.4544725230646,54968.0,0,1,1
04013110600,04013110600,Arizona,Maricopa County,1,4881,0,10.549812030075199,90938.0,0,0,0
04013110701,04013110701,Arizona,Maricopa County,1,2570,1,37.196336121067304,39485.0,1,1,1
04013110702,04013110702,Arizona,Maricopa County,1,3833,1,25.1288056206089,65351.0,1,1,1
04013110801,04013110801,Arizona,Maricopa County,1,5006,1,27.8386916929939,42763.0,0,0,0
04013110802,04013110802,Arizona,Maricopa County,1,2315,0,14.455539705183101,64241.0,0,0,0
04013110901,04013110901,Arizona,Maricopa County,1,3075,1,27.369023761809302,52708.0,0,1,0
04013110902,04013110902,Arizona,Maricopa County,1,4304,1,23.0614115490376,46208.0,0,1,1
04013111000,04013111000,Arizona,Maricopa County,1,4745,0,9.45701357466063,125875.0,0,0,0
04013111100,04013111100,Arizona,Maricopa County,1,4376,0,7.88436268068331,112933.0,0,0,0
04013111201,04013111201,Arizona,Maricopa County,1,5242,1,20.071017923571198,42374.0,0,1,1
04013111202,04013111202,Arizona,Maricopa County,1,1964,1,27.7754147171416,31111.0,0,1,0
04013111203,04013111203,Arizona,Maricopa County,1,1410,1,25.5933290570879,45298.0,1,1,1
04013111204,04013111204,Arizona,Maricopa County,1,2154,1,11.5585984695932,52500.0,1,1,0
04013111300,04013111300,Arizona,Maricopa County,1,5447,0,13.565957446808499,58071.0,0,0,0
04013111401,04013111401,Arizona,Maricopa County,1,4310,1,24.334834220220998,50668.0,0,1,0
04013111402,04013111402,Arizona,Maricopa County,1,4150,1,24.0193816335948,41556.0,0,1,1
04013111501,04013111501,Arizona,Maricopa County,1,2115,1,40.8429503261415,34960.0,0,0,0
04013111502,04013111502,Arizona,Maricopa County,1,6524,1,30.1819266328661,39821.0,0,1,1
04013111601,04013111601,Arizona,Maricopa County,1,3161,1,20.1799100449775,45469.0,0,1,0
04013111602,04013111602,Arizona,Maricopa County,1,5055,1,40.103016924209,32188.0,1,1,1
04013111700,04013111700,Arizona,Maricopa County,1,5647,1,24.2153170119272,72689.0,1,1,1
04013111800,04013111800,Arizona,Maricopa County,1,3487,0,13.801961700140101,131500.0,0,0,0
04013111900,04013111900,Arizona,Maricopa County,1,2238,0,9.41611842105263,115893.0,0,0,0
04013112100,04013112100,Arizona,Maricopa County,1,3838,1,43.021472392637996,30647.0,1,1,0
04013112201,04013112201,Arizona,Maricopa County,1,4400,1,24.458464773922202,34375.0,0,1,1
04013112202,04013112202,Arizona,Maricopa County,1,4305,1,33.8303821062442,41105.0,0,1,1
04013112301,04013112301,Arizona,Maricopa County,1,5017,1,38.785128294641304,35096.0,0,1,0
04013112302,04013112302,Arizona,Maricopa County,1,6754,1,35.8277806253203,35231.0,1,1,1
04013112401,04013112401,Arizona,Maricopa County,1,5377,1,30.500168976005398,39118.0,0,1,1
04013112402,04013112402,Arizona,Maricopa County,1,4999,1,17.3793577193886,51667.0,0,1,0
04013112502,04013112502,Arizona,Maricopa County,1,5397,1,24.6275906735751,44219.0,0,1,0
04013112503,04013112503,Arizona,Maricopa County,1,7944,1,29.3966755592038,42677.0,0,1,0
04013112504,04013112504,Arizona,Maricopa County,1,3596,1,34.4390026714159,36401.0,0,0,0
04013112505,04013112505,Arizona,Maricopa County,1,8369,1,36.065741118824,36383.0,1,1,1
04013112507,04013112507,Arizona,Maricopa County,1,2399,1,45.4361737958909,28298.0,0,1,0
04013112508,04013112508,Arizona,Maricopa County,1,2148,1,36.7640449438202,32717.0,1,1,0
04013112509,04013112509,Arizona,Maricopa County,1,6909,1,27.761552997766696,39538.0,0,1,1
04013112510,04013112510,Arizona,Maricopa County,1,4162,0,12.675210252302799,63194.0,0,0,0
04013112511,04013112511,Arizona,Maricopa County,1,6816,0,14.6616166650055,69444.0,0,0,0
04013112512,04013112512,Arizona,Maricopa County,1,1796,1,27.2006344171293,32036.0,1,1,0
04013112513,04013112513,Arizona,Maricopa County,1,8131,1,16.8279895140149,49265.0,1,1,0
04013112514,04013112514,Arizona,Maricopa County,1,3633,0,15.0772399588054,64663.0,0,0,0
04013112601,04013112601,Arizona,Maricopa County,1,3009,1,47.476798143851504,27292.0,0,1,0
04013112602,04013112602,Arizona,Maricopa County,1,7935,1,41.9031719532554,32524.0,0,1,1
04013112700,04013112700,Arizona,Maricopa County,1,6740,1,40.3541606680104,28448.0,0,1,0
04013112900,04013112900,Arizona,Maricopa County,1,4805,1,30.9533150255002,39539.0,1,1,1
04013113000,04013113000,Arizona,Maricopa County,1,1895,0,14.5283018867925,86250.0,0,0,0
04013113100,04013113100,Arizona,Maricopa County,1,2808,1,38.2509505703422,47396.0,1,1,1
04013113201,04013113201,Arizona,Maricopa County,1,2666,1,48.9507959479016,25658.0,0,1,0
04013113202,04013113202,Arizona,Maricopa County,1,2061,1,41.2400187881635,25352.0,0,1,1
04013113203,04013113203,Arizona,Maricopa County,1,2317,1,32.5531148721642,35391.0,0,1,0
04013113300,04013113300,Arizona,Maricopa County,1,5175,1,61.3532979529947,20596.0,0,0,0
04013113400,04013113400,Arizona,Maricopa County,1,684,0,0.0,,0,0,0
04013113501,04013113501,Arizona,Maricopa County,1,4416,1,38.324346744089596,32100.0,0,1,0
04013113502,04013113502,Arizona,Maricopa County,1,2638,1,40.796460176991204,28796.0,0,1,0
04013113601,04013113601,Arizona,Maricopa County,1,3957,1,27.669088876467303,34763.0,0,1,0
04013113602,04013113602,Arizona,Maricopa County,1,3400,1,48.26482894413,22759.0,0,1,1
04013113700,04013113700,Arizona,Maricopa County,1,7720,1,33.6844515685826,36830.0,0,1,1
04013113801,04013113801,Arizona,Maricopa County,1,2135,1,29.686137750653902,42738.0,1,1,1
04013113802,04013113802,Arizona,Maricopa County,1,17,0,0.0,,0,0,0
04013113900,04013113900,Arizona,Maricopa County,1,1372,1,63.2052330335241,20403.0,0,1,0
04013114000,04013114000,Arizona,Maricopa County,1,2614,1,27.367377293009397,21897.0,1,1,1
04013114100,04013114100,Arizona,Maricopa County,1,2401,1,26.327683615819197,148036.0,1,1,1
04013114200,04013114200,Arizona,Maricopa County,1,1539,1,53.8821328344247,22500.0,1,1,1
04013114301,04013114301,Arizona,Maricopa County,1,1570,1,49.740034662045105,44444.0,1,1,0
04013114302,04013114302,Arizona,Maricopa County,1,2477,1,44.1929133858268,22017.0,1,1,1
04013114401,04013114401,Arizona,Maricopa County,1,1724,1,43.193069306930695,33456.0,0,1,0
04013114402,04013114402,Arizona,Maricopa County,1,2014,1,35.6435643564356,37857.0,1,1,0
04013114500,04013114500,Arizona,Maricopa County,1,4198,1,31.4594594594595,30000.0,0,1,0
04013114600,04013114600,Arizona,Maricopa County,1,1914,1,32.2314049586777,55833.0,0,1,0
04013114703,04013114703,Arizona,Maricopa County,1,8071,1,55.6939501779359,24293.0,1,1,0
04013114800,04013114800,Arizona,Maricopa County,1,3285,1,44.6457990115321,34758.0,1,1,0
04013114900,04013114900,Arizona,Maricopa County,1,2663,1,48.6024196912808,25288.0,1,1,1
04013115200,04013115200,Arizona,Maricopa County,1,2623,1,30.538172715894902,35556.0,1,1,0
04013115300,04013115300,Arizona,Maricopa County,1,2323,1,37.4844720496894,33276.0,1,1,1
04013115400,04013115400,Arizona,Maricopa County,1,2232,1,41.762767710049395,34417.0,0,1,0
04013115500,04013115500,Arizona,Maricopa County,1,3699,1,26.860687022900798,47829.0,1,1,0
04013115600,04013115600,Arizona,Maricopa County,1,3864,1,30.4564907275321,40489.0,1,1,0
04013115700,04013115700,Arizona,Maricopa County,1,6427,1,27.8153315115777,37004.0,1,1,1
04013115801,04013115801,Arizona,Maricopa County,1,3862,1,38.1350482315113,29583.0,0,0,0
04013115802,04013115802,Arizona,Maricopa County,1,3389,1,37.9657329344574,34178.0,0,1,0
04013115900,04013115900,Arizona,Maricopa County,1,5332,1,24.406779661017,46389.0,0,1,1
04013116000,04013116000,Arizona,Maricopa County,1,5558,1,25.1359516616314,48063.0,1,1,1
04013116100,04013116100,Arizona,Maricopa County,1,3963,1,28.271634048573503,38222.0,1,1,1
04013116202,04013116202,Arizona,Maricopa County,1,5033,1,20.2961837858363,50873.0,0,1,0
04013116203,04013116203,Arizona,Maricopa County,1,4760,0,15.831477357089799,61339.0,0,0,0
04013116204,04013116204,Arizona,Maricopa County,1,3638,1,31.9693094629156,46103.0,0,1,0
04013116205,04013116205,Arizona,Maricopa County,1,4256,1,26.3028405278461,51250.0,0,1,0
04013116300,04013116300,Arizona,Maricopa County,1,6118,1,22.7343861146678,54601.0,0,1,1
04013116400,04013116400,Arizona,Maricopa County,1,5604,1,23.0104977988486,39577.0,0,1,0
04013116500,04013116500,Arizona,Maricopa County,1,4920,1,23.007081895768998,45888.0,0,1,0
04013116602,04013116602,Arizona,Maricopa County,1,7325,1,38.1630309988519,44583.0,0,1,1
04013116603,04013116603,Arizona,Maricopa County,1,5736,0,13.414297543472301,74409.0,0,0,0
04013116604,04013116604,Arizona,Maricopa County,1,4000,1,26.544381193337603,66826.0,0,1,0
04013116605,04013116605,Arizona,Maricopa County,1,5066,0,16.1776002458135,60798.0,0,0,0
04013116606,04013116606,Arizona,Maricopa County,1,5663,1,17.1591258848877,56744.0,0,1,0
04013116607,04013116607,Arizona,Maricopa County,1,2526,1,27.361111111111104,63676.0,0,1,0
04013116608,04013116608,Arizona,Maricopa County,1,3553,1,24.5821261421885,54056.0,1,1,0
04013116609,04013116609,Arizona,Maricopa County,1,3176,0,6.738595494983909,96450.0,0,0,0
04013116610,04013116610,Arizona,Maricopa County,1,4437,0,15.5278442090878,94081.0,0,0,0
04013116611,04013116611,Arizona,Maricopa County,1,3217,0,7.6042518397383505,92422.0,0,0,0
04013116612,04013116612,Arizona,Maricopa County,1,4862,0,6.813996316758749,86190.0,0,0,0
04013116613,04013116613,Arizona,Maricopa County,1,6489,0,6.28356605800215,85072.0,0,0,0
04013116702,04013116702,Arizona,Maricopa County,1,7839,1,25.161632220455697,56985.0,1,1,1
04013116703,04013116703,Arizona,Maricopa County,1,4448,0,7.78679534985743,71818.0,0,0,0
04013116704,04013116704,Arizona,Maricopa County,1,7105,0,7.350230414746541,98073.0,0,0,0
04013116707,04013116707,Arizona,Maricopa County,1,2738,0,4.08773678963111,107105.0,0,0,0
04013116708,04013116708,Arizona,Maricopa County,1,5033,0,4.908326967150501,74494.0,0,0,0
04013116709,04013116709,Arizona,Maricopa County,1,1789,0,6.81818181818182,71667.0,0,0,0
04013116710,04013116710,Arizona,Maricopa County,1,4638,0,3.58842188739096,150563.0,0,0,0
04013116711,04013116711,Arizona,Maricopa County,1,1878,0,9.723991507431,71389.0,0,0,0
04013116712,04013116712,Arizona,Maricopa County,1,6397,0,2.6677231907025902,92580.0,0,0,0
04013116713,04013116713,Arizona,Maricopa County,1,6104,0,9.97702658352478,108558.0,0,0,0
04013116714,04013116714,Arizona,Maricopa County,1,3295,0,3.7116154873164198,117697.0,0,0,0
04013116715,04013116715,Arizona,Maricopa County,1,2075,0,3.7270087124879003,104722.0,0,0,0
04013116717,04013116717,Arizona,Maricopa County,1,4021,1,11.885369532428399,57208.0,0,0,0
04013116718,04013116718,Arizona,Maricopa County,1,2599,0,8.77668586919688,63043.0,0,0,0
04013116719,04013116719,Arizona,Maricopa County,1,6404,0,3.661850951223,123725.0,0,0,0
04013116720,04013116720,Arizona,Maricopa County,1,3774,0,8.81809787626962,76027.0,0,0,0
04013116721,04013116721,Arizona,Maricopa County,1,3536,0,4.450704225352109,126078.0,0,0,0
04013116725,04013116725,Arizona,Maricopa County,1,4773,0,4.70635559131134,121000.0,0,0,0
04013116727,04013116727,Arizona,Maricopa County,1,4065,0,3.74431666220915,157315.0,0,0,0
04013116728,04013116728,Arizona,Maricopa County,1,4612,0,0.847457627118644,155563.0,0,0,0
04013116729,04013116729,Arizona,Maricopa County,1,4303,0,4.60603226560673,160648.0,0,0,0
04013116730,04013116730,Arizona,Maricopa County,1,1793,0,1.00688924218336,145521.0,0,0,0
04013116731,04013116731,Arizona,Maricopa County,1,3234,0,1.6747181964573299,136016.0,0,0,0
04013116732,04013116732,Arizona,Maricopa County,1,3446,0,18.6046511627907,70429.0,0,0,0
04013116733,04013116733,Arizona,Maricopa County,0,283,0,16.8032786885246,250001.0,0,0,0
04013116800,04013116800,Arizona,Maricopa County,1,2655,1,33.3460365853659,43304.0,1,1,1
04013116900,04013116900,Arizona,Maricopa County,1,2387,1,39.4392523364486,35909.0,0,1,0
04013117000,04013117000,Arizona,Maricopa County,1,5678,1,30.0257147178944,45953.0,0,1,1
04013117100,04013117100,Arizona,Maricopa County,1,2600,0,14.6487985212569,67917.0,0,0,0
04013117200,04013117200,Arizona,Maricopa County,1,1353,1,30.353982300885,47586.0,1,1,0
04013117300,04013117300,Arizona,Maricopa County,1,1677,1,58.7064676616915,16319.0,1,1,1
04013216806,04013216806,Arizona,Maricopa County,1,2967,0,5.90339892665474,121806.0,0,0,0
04013216807,04013216807,Arizona,Maricopa County,1,4911,0,4.66587584025306,130560.0,0,0,0
04013216809,04013216809,Arizona,Maricopa County,1,4939,0,3.4092948142831503,215571.0,0,0,0
04013216810,04013216810,Arizona,Maricopa County,1,1318,0,11.6124751161248,62292.0,0,0,0
04013216813,04013216813,Arizona,Maricopa County,1,4041,0,3.79931807111544,138661.0,0,0,0
04013216816,04013216816,Arizona,Maricopa County,1,5531,0,8.22938850015211,129357.0,0,0,0
04013216818,04013216818,Arizona,Maricopa County,1,6644,0,5.524475524475521,77813.0,0,0,0
04013216819,04013216819,Arizona,Maricopa County,1,6086,0,2.34852043212776,97357.0,0,0,0
04013216820,04013216820,Arizona,Maricopa County,1,4061,0,5.01015572105619,91651.0,0,0,0
04013216821,04013216821,Arizona,Maricopa County,1,5737,0,3.7898628870744098,117444.0,0,0,0
04013216822,04013216822,Arizona,Maricopa County,1,4156,0,4.22138836772983,128843.0,0,0,0
04013216826,04013216826,Arizona,Maricopa County,1,4521,0,11.6250309176354,83333.0,0,0,0
04013216829,04013216829,Arizona,Maricopa County,0,4690,0,0.939476061427281,141947.0,0,0,0
04013216830,04013216830,Arizona,Maricopa County,1,3144,0,12.146629388008702,75526.0,0,0,0
04013216831,04013216831,Arizona,Maricopa County,1,2896,0,3.79746835443038,156848.0,0,0,0
04013216832,04013216832,Arizona,Maricopa County,1,2268,0,10.9268292682927,133158.0,0,0,0
04013216833,04013216833,Arizona,Maricopa County,1,4498,0,3.3052884615384603,90481.0,0,0,0
04013216834,04013216834,Arizona,Maricopa County,1,2218,0,3.8478747203579395,138452.0,0,0,0
04013216835,04013216835,Arizona,Maricopa County,1,2483,0,11.071807569861999,116979.0,0,0,0
04013216836,04013216836,Arizona,Maricopa County,1,3580,0,8.467836257309939,143421.0,0,0,0
04013216837,04013216837,Arizona,Maricopa County,1,4608,0,6.43044619422572,74609.0,0,0,0
04013216838,04013216838,Arizona,Maricopa County,1,4791,0,2.57104194857916,138125.0,0,0,0
04013216839,04013216839,Arizona,Maricopa County,1,3953,0,1.9212062256809301,148210.0,0,0,0
04013216840,04013216840,Arizona,Maricopa County,1,4594,0,3.54166666666667,153636.0,0,0,0
04013216841,04013216841,Arizona,Maricopa County,1,3056,0,4.97282608695652,143393.0,0,0,0
04013216842,04013216842,Arizona,Maricopa County,1,3556,0,5.33333333333333,167961.0,0,0,0
04013216843,04013216843,Arizona,Maricopa County,1,3314,0,6.77624958067762,130357.0,0,0,0
04013216844,04013216844,Arizona,Maricopa County,1,2965,0,5.54664221865689,112143.0,0,0,0
04013216845,04013216845,Arizona,Maricopa County,1,1892,0,9.31304748732135,75179.0,0,0,0
04013216846,04013216846,Arizona,Maricopa County,1,6585,0,6.54835603246664,127922.0,0,0,0
04013216847,04013216847,Arizona,Maricopa County,1,5825,0,3.8613726292809405,157552.0,0,0,0
04013216848,04013216848,Arizona,Maricopa County,1,6026,0,6.18313404657017,144219.0,0,0,0
04013216849,04013216849,Arizona,Maricopa County,0,6736,0,3.12942286523038,177404.0,0,0,0
04013216850,04013216850,Arizona,Maricopa County,1,4168,0,4.31671283471837,95556.0,0,0,0
04013216851,04013216851,Arizona,Maricopa County,0,4143,0,0.533721494420184,204526.0,0,0,0
04013216852,04013216852,Arizona,Maricopa County,1,2861,0,5.93698175787728,88750.0,0,0,0
04013216853,04013216853,Arizona,Maricopa County,1,4516,0,7.271669575334499,88298.0,0,0,0
04013216901,04013216901,Arizona,Maricopa County,1,2705,0,12.703379224030002,107669.0,0,0,0
04013216902,04013216902,Arizona,Maricopa County,1,3930,0,5.270793036750479,93000.0,0,0,0
04013217001,04013217001,Arizona,Maricopa County,1,3890,0,7.7092071100459405,91186.0,0,0,0
04013217002,04013217002,Arizona,Maricopa County,1,5351,0,4.3227161358067905,82460.0,0,0,0
04013217101,04013217101,Arizona,Maricopa County,1,2466,0,11.580817051509799,76111.0,0,0,0
04013217102,04013217102,Arizona,Maricopa County,1,2472,0,13.886146758802202,75742.0,0,0,0
04013217201,04013217201,Arizona,Maricopa County,1,1383,0,10.6474820143885,94107.0,0,0,0
04013217203,04013217203,Arizona,Maricopa County,1,2804,0,10.7634205557054,71429.0,0,0,0
04013217204,04013217204,Arizona,Maricopa County,1,3166,1,30.9961046188091,51136.0,0,1,0
04013217300,04013217300,Arizona,Maricopa County,1,2755,0,6.41180740382289,128929.0,0,0,0
04013217400,04013217400,Arizona,Maricopa County,1,3085,0,7.49027237354086,120313.0,0,0,0
04013217501,04013217501,Arizona,Maricopa County,1,3293,1,33.061325420375894,44706.0,0,1,0
04013217502,04013217502,Arizona,Maricopa County,1,2754,0,9.24202127659575,77237.0,0,0,0
04013217600,04013217600,Arizona,Maricopa County,1,4298,1,20.413191811978802,42101.0,0,1,0
04013217700,04013217700,Arizona,Maricopa County,1,4917,0,14.7827687776141,84167.0,0,0,0
04013217800,04013217800,Arizona,Maricopa County,1,6059,0,10.5805669243596,90077.0,0,0,0
04013217900,04013217900,Arizona,Maricopa County,1,3719,0,9.152621722846439,88214.0,0,0,0
04013218000,04013218000,Arizona,Maricopa County,1,5388,0,10.5351170568562,82500.0,0,0,0
04013218100,04013218100,Arizona,Maricopa County,1,1861,0,10.5609114811569,89688.0,0,0,0
04013218200,04013218200,Arizona,Maricopa County,1,5264,0,12.1528184694715,75493.0,0,0,0
04013218300,04013218300,Arizona,Maricopa County,1,3953,1,14.5466405740378,48224.0,1,1,1
04013318400,04013318400,Arizona,Maricopa County,1,4650,1,27.2308781869688,57838.0,0,1,0
04013318501,04013318501,Arizona,Maricopa County,1,3200,1,20.5449591280654,44224.0,0,1,0
04013318700,04013318700,Arizona,Maricopa County,1,2675,1,42.5332290852228,125625.0,1,1,0
04013318800,04013318800,Arizona,Maricopa County,1,6057,1,27.638475704774002,54730.0,0,0,0
04013318900,04013318900,Arizona,Maricopa County,1,6254,1,24.8571009819727,49932.0,1,1,1
04013319000,04013319000,Arizona,Maricopa County,1,9107,1,37.5798722044728,102031.0,0,1,0
04013319101,04013319101,Arizona,Maricopa County,1,2942,1,70.8320349018386,22396.0,0,1,1
04013319103,04013319103,Arizona,Maricopa County,1,4504,1,56.7000385059684,36440.0,0,1,1
04013319104,04013319104,Arizona,Maricopa County,1,5102,1,46.465390279823296,40344.0,0,0,0
04013319201,04013319201,Arizona,Maricopa County,1,5305,1,50.2312230904162,19630.0,0,1,1
04013319202,04013319202,Arizona,Maricopa County,1,3232,1,37.3845695561513,43643.0,0,1,1
04013319300,04013319300,Arizona,Maricopa County,1,2420,1,35.2962043277758,27604.0,0,0,0
04013319401,04013319401,Arizona,Maricopa County,1,5480,0,15.5378486055777,74185.0,0,0,0
04013319402,04013319402,Arizona,Maricopa County,1,4088,0,7.93774319066148,78750.0,0,0,0
04013319403,04013319403,Arizona,Maricopa County,1,4520,1,21.9704843067969,61629.0,0,1,0
04013319404,04013319404,Arizona,Maricopa County,1,3333,0,9.27717700626067,78833.0,0,0,0
04013319500,04013319500,Arizona,Maricopa County,1,5449,0,19.720740508315,85469.0,0,0,0
04013319600,04013319600,Arizona,Maricopa County,1,5436,1,20.8987715751827,76056.0,0,1,1
04013319703,04013319703,Arizona,Maricopa County,1,4348,1,14.9511645379414,49879.0,0,1,0
04013319704,04013319704,Arizona,Maricopa County,1,1483,0,17.7345537757437,81161.0,0,0,0
04013319705,04013319705,Arizona,Maricopa County,1,3412,1,27.709262660719,46213.0,0,1,0
04013319706,04013319706,Arizona,Maricopa County,1,4946,1,16.3520903157523,57109.0,0,1,0
04013319800,04013319800,Arizona,Maricopa County,1,6595,1,19.7863310405386,52847.0,0,0,0
04013319902,04013319902,Arizona,Maricopa County,1,2472,0,9.38181818181818,86477.0,0,0,0
04013319903,04013319903,Arizona,Maricopa County,1,5666,0,6.45463049579046,91144.0,0,0,0
04013319904,04013319904,Arizona,Maricopa County,1,4865,0,4.2942494398805096,96250.0,0,0,0
04013319905,04013319905,Arizona,Maricopa County,1,4790,0,11.1354109713869,77500.0,0,0,0
04013319906,04013319906,Arizona,Maricopa County,1,3173,0,7.98882681564246,127222.0,0,0,0
04013319907,04013319907,Arizona,Maricopa County,1,2225,0,0.285035629453682,142000.0,0,0,0
04013319908,04013319908,Arizona,Maricopa County,1,2211,0,9.81735159817352,66250.0,0,0,0
04013319909,04013319909,Arizona,Maricopa County,1,2278,0,6.661283811061771,95938.0,0,0,0
04013319910,04013319910,Arizona,Maricopa County,1,4011,0,7.294072363356429,121900.0,0,0,0
04013320001,04013320001,Arizona,Maricopa County,1,7023,0,11.9448698315467,73489.0,0,0,0
04013320002,04013320002,Arizona,Maricopa County,1,5523,1,32.7244340359094,39332.0,1,1,1
04013320007,04013320007,Arizona,Maricopa County,1,6674,1,14.9839976723887,53642.0,0,1,0
04013320100,04013320100,Arizona,Maricopa County,1,2558,1,25.9247936410884,80096.0,0,1,0
04013420104,04013420104,Arizona,Maricopa County,1,5068,0,11.432901161811799,68221.0,0,0,0
04013420105,04013420105,Arizona,Maricopa County,1,5195,0,6.37150792354191,92661.0,0,0,0
04013420107,04013420107,Arizona,Maricopa County,1,6556,0,3.20070474232859,121157.0,0,0,0
04013420108,04013420108,Arizona,Maricopa County,1,1406,0,10.6806862202546,126827.0,0,0,0
04013420109,04013420109,Arizona,Maricopa County,1,3838,0,2.52767913097974,132826.0,0,0,0
